alg,pacgums,score,time,win
Rand_Dir,42,420.0,49.42731475830078,False
Rand_Dir_Legal,31,310.0,50.45221018791199,False
Rand_Dir_Hold,120,1240.0,55.38111758232117,False
Rand_Dir_Charge,31,310.0,33.288838148117065,False
Rand_Dir_Legal_Hold,51,510.0,58.55173444747925,False
Rand_Turn,49,490.0,52.90294003486633,False
Rand_Turn_Legal,53,530.0,52.80684781074524,False
BFS_Gum,170,1780.0,50.62730050086975,False
BFS_Rand,130,1340.0,65.89279961585999,False
BFS_Agress,115,1470.0,47.88480472564697,False
A_Star_Agress,104,2160.0,49.50586676597595,False
A_Star_Rand,100,1100.0,49.25137424468994,False
Dijkstra_Rand,56,560.0,39.98267817497253,False
BFS_Mod,242,2780.0,604.3238651752472,False
Rand_Dir,23,230.0,44.69546866416931,False
Rand_Dir_Legal,46,460.0,49.7814199924469,False
Rand_Dir_Hold,59,630.0,49.18939995765686,False
Rand_Dir_Charge,134,1620.0,71.15762114524841,False
Rand_Dir_Legal_Hold,126,1940.0,60.93218731880188,False
Rand_Turn,58,580.0,46.79357886314392,False
Rand_Turn_Legal,59,630.0,49.501057863235474,False
BFS_Gum,224,2700.0,67.55400085449219,False
BFS_Rand,71,710.0,34.60551333427429,False
BFS_Agress,121,2970.0,56.74007487297058,False
A_Star_Agress,135,8510.0,56.796815156936646,False
A_Star_Rand,48,480.0,34.96199989318848,False
Dijkstra_Rand,52,1160.0,50.38936829566956,False
BFS_Mod,242,2980.0,739.2004930973053,False
Rand_Dir,44,440.0,47.26934623718262,False
Rand_Dir_Legal,27,270.0,36.80398464202881,False
Rand_Dir_Hold,69,930.0,54.82614850997925,False
Rand_Dir_Charge,99,1230.0,42.86959385871887,False
Rand_Dir_Legal_Hold,87,870.0,41.16109991073608,False
Rand_Turn,43,430.0,45.01302075386048,False
Rand_Turn_Legal,70,740.0,62.356414556503296,False
BFS_Gum,244,2800.0,62.99630546569824,True
BFS_Rand,56,560.0,31.43358874320984,False
BFS_Agress,62,1300.0,36.16434717178345,False
A_Star_Agress,51,3590.0,35.40125751495361,False
A_Star_Rand,78,780.0,43.3817982673645,False
Dijkstra_Rand,46,460.0,49.99888753890991,False
BFS_Mod,237,3130.0,580.5247015953064,False
Rand_Dir,37,370.0,46.39043998718262,False
Rand_Dir_Legal,22,220.0,47.3777482509613,False
Rand_Dir_Hold,87,910.0,46.23013734817505,False
Rand_Dir_Charge,178,2240.0,87.83534550666809,False
Rand_Dir_Legal_Hold,104,1080.0,46.9862003326416,False
Rand_Turn,40,400.0,44.55813717842102,False
Rand_Turn_Legal,25,250.0,42.88320875167847,False
BFS_Gum,192,2040.0,60.135183572769165,False
BFS_Rand,97,1050.0,55.00406455993652,False
A_Star_Agress,87,4190.0,47.653624296188354,False
A_Star_Rand,72,760.0,42.109442472457886,False
Dijkstra_Rand,57,610.0,54.26805019378662,False
BFS_Mod,241,2770.0,590.3254463672638,False
Rand_Dir,43,430.0,53.65908145904541,False
Rand_Dir_Legal,33,330.0,40.078760385513306,False
Rand_Dir_Hold,118,1260.0,54.33251118659973,False
Rand_Dir_Charge,82,1060.0,43.60738897323608,False
Rand_Dir_Legal_Hold,161,1890.0,70.70849895477295,False
Rand_Turn,92,920.0,74.96484160423279,False
Rand_Turn_Legal,59,590.0,56.92673873901367,False
BFS_Gum,176,2080.0,52.84768176078797,False
BFS_Rand,176,1840.0,90.09239220619202,False
BFS_Agress,86,1580.0,46.29216837882996,False
A_Star_Agress,187,4030.0,78.58029770851135,False
A_Star_Rand,93,970.0,42.63254880905152,False
Dijkstra_Rand,40,400.0,40.319509744644165,False
BFS_Mod,244,2600.0,575.3612456321716,True
Rand_Dir,48,480.0,59.32085990905762,False
Rand_Dir_Legal,18,180.0,41.86246275901794,False
Rand_Dir_Hold,84,880.0,65.8635938167572,False
Rand_Dir_Charge,142,1540.0,63.98906135559082,False
Rand_Dir_Legal_Hold,62,620.0,44.02186870574951,False
Rand_Turn,78,820.0,54.444589138031006,False
Rand_Turn_Legal,45,450.0,49.20500206947327,False
BFS_Gum,146,1500.0,51.45306849479675,False
BFS_Rand,64,880.0,38.69055604934693,False
BFS_Agress,131,14870.0,65.91195702552795,False
A_Star_Agress,130,3360.0,62.57977294921875,False
A_Star_Rand,94,1280.0,59.29300045967102,False
Dijkstra_Rand,41,410.0,40.22973394393921,False
BFS_Mod,244,2800.0,575.6164379119873,True
Rand_Dir,31,310.0,54.27475070953369,False
Rand_Dir_Legal,66,700.0,60.039698362350464,False
Rand_Dir_Hold,73,770.0,57.03080344200134,False
Rand_Dir_Charge,168,3440.0,91.49043202400208,False
Rand_Dir_Legal_Hold,125,1490.0,51.78334665298462,False
Rand_Turn,68,920.0,58.11923384666443,False
Rand_Turn_Legal,45,450.0,50.96663498878479,False
BFS_Gum,147,1510.0,45.16487145423889,False
BFS_Rand,66,660.0,33.285812854766846,False
A_Star_Agress,177,2730.0,72.59005236625671,False
A_Star_Rand,74,780.0,50.21073365211487,False
Dijkstra_Rand,31,310.0,32.79743552207947,False
BFS_Mod,244,4800.0,783.823920249939,True
Rand_Dir,41,410.0,77.32224249839783,False
Rand_Dir_Legal,31,310.0,46.14998912811279,False
Rand_Dir_Hold,126,1500.0,63.8388102054596,False
Rand_Dir_Charge,112,1200.0,43.1717746257782,False
Rand_Dir_Legal_Hold,129,1370.0,64.72306728363037,False
Rand_Turn,70,700.0,52.44314646720886,False
Rand_Turn_Legal,29,290.0,42.76921057701111,False
BFS_Gum,187,2050.0,53.289565563201904,False
BFS_Rand,57,570.0,35.93672776222229,False
BFS_Agress,101,4270.0,69.07774114608765,False
A_Star_Rand,129,2170.0,56.5918755531311,False
Dijkstra_Rand,82,860.0,51.7909836769104,False
BFS_Mod,201,2930.0,719.5848021507263,False
Rand_Dir,36,360.0,43.63148283958435,False
Rand_Dir_Legal,33,330.0,48.09674787521362,False
Rand_Dir_Hold,104,1040.0,68.10295081138611,False
Rand_Dir_Charge,184,2520.0,83.60803818702698,False
Rand_Dir_Legal_Hold,112,1160.0,52.50872969627381,False
Rand_Turn,67,710.0,56.42184829711914,False
Rand_Turn_Legal,77,810.0,56.16687321662903,False
BFS_Gum,65,690.0,32.886308670043945,False
BFS_Rand,108,1080.0,49.37237620353699,False
BFS_Agress,114,2200.0,69.56522822380066,False
A_Star_Agress,137,2930.0,73.46299934387207,False
A_Star_Rand,101,1050.0,51.12501811981201,False
Dijkstra_Rand,64,720.0,60.28783988952637,False
BFS_Mod,239,3150.0,585.2656629085541,False
Rand_Dir,31,310.0,56.304694175720215,False
Rand_Dir_Legal,29,290.0,39.717982053756714,False
Rand_Dir_Hold,110,1340.0,48.49707770347595,False
Rand_Dir_Charge,207,2490.0,107.52150630950928,False
Rand_Dir_Legal_Hold,53,530.0,39.717273235321045,False
Rand_Turn,50,500.0,57.37001919746399,False
Rand_Turn_Legal,62,620.0,47.62296748161316,False
BFS_Gum,144,1520.0,48.82402849197388,False
BFS_Rand,57,810.0,39.40639901161194,False
BFS_Agress,119,13950.0,60.17359924316406,False
A_Star_Agress,134,4900.0,58.517438650131226,False
A_Star_Rand,123,1270.0,59.519938230514526,False
Dijkstra_Rand,52,520.0,45.705260038375854,False
BFS_Mod,226,3020.0,633.9918632507324,False
Rand_Dir,45,490.0,72.90147709846497,False
Rand_Dir_Legal,27,270.0,36.37419509887695,False
Rand_Dir_Hold,71,710.0,39.08185839653015,False
Rand_Dir_Charge,211,2830.0,91.39716935157776,False
Rand_Dir_Legal_Hold,147,1750.0,78.77000880241394,False
Rand_Turn,59,1230.0,49.848830223083496,False
Rand_Turn_Legal,48,520.0,52.62760806083679,False
BFS_Gum,176,1840.0,52.266491651535034,False
BFS_Rand,84,1180.0,52.42807459831238,False
BFS_Agress,81,1690.0,40.815945863723755,False
A_Star_Agress,129,3450.0,65.88914966583252,False
A_Star_Rand,133,1370.0,58.5801317691803,False
Dijkstra_Rand,60,640.0,58.84219574928284,False
BFS_Mod,244,3200.0,678.5469348430634,True
Rand_Dir,33,330.0,54.206093311309814,False
Rand_Dir_Legal,28,280.0,44.650980710983276,False
Rand_Dir_Hold,173,1810.0,63.72423076629639,False
Rand_Dir_Charge,140,1480.0,65.84541463851929,False
Rand_Dir_Legal_Hold,74,780.0,48.04970908164978,False
Rand_Turn,50,500.0,53.829808473587036,False
Rand_Turn_Legal,29,290.0,46.35100197792053,False
BFS_Gum,213,2850.0,59.85092544555664,False
BFS_Rand,87,870.0,42.680681228637695,False
BFS_Agress,128,2800.0,51.49703025817871,False
A_Star_Agress,99,1910.0,47.0820255279541,False
A_Star_Rand,101,1010.0,48.21085047721863,False
Dijkstra_Rand,57,1250.0,60.24416756629944,False
BFS_Mod,244,2600.0,652.3827829360962,True
Rand_Dir,25,250.0,47.52037286758423,False
Rand_Dir_Legal,37,370.0,52.940568923950195,False
Rand_Dir_Hold,52,520.0,53.47390913963318,False
Rand_Dir_Charge,127,1550.0,71.30105328559875,False
Rand_Dir_Legal_Hold,105,1050.0,43.40508532524109,False
Rand_Turn,43,430.0,52.11999797821045,False
Rand_Turn_Legal,58,820.0,53.457510232925415,False
BFS_Gum,169,2370.0,49.312753200531006,False
BFS_Rand,80,840.0,42.415555238723755,False
A_Star_Agress,101,1730.0,50.432316303253174,False
A_Star_Rand,122,1260.0,69.73598504066467,False
Dijkstra_Rand,47,510.0,58.45285654067993,False
BFS_Mod,216,2520.0,646.0337493419647,False
Rand_Dir,11,110.0,43.029258728027344,False
Rand_Dir_Legal,30,300.0,47.37303638458252,False
Rand_Dir_Hold,118,1220.0,61.75487279891968,False
Rand_Dir_Charge,169,2910.0,96.03183579444885,False
Rand_Dir_Legal_Hold,103,1270.0,65.38037157058716,False
Rand_Turn,42,420.0,53.1119921207428,False
Rand_Turn_Legal,71,750.0,64.03948783874512,False
BFS_Gum,80,840.0,41.78407311439514,False
BFS_Rand,41,410.0,35.365092277526855,False
BFS_Agress,77,1890.0,49.09112620353699,False
A_Star_Agress,85,1770.0,41.718058824539185,False
A_Star_Rand,147,1710.0,63.27553462982178,False
Dijkstra_Rand,64,640.0,50.42663502693176,False
BFS_Mod,244,2600.0,656.8222844600677,True
Rand_Dir,22,220.0,40.197930335998535,False
Rand_Dir_Legal,29,290.0,47.024574518203735,False
Rand_Dir_Hold,127,1270.0,62.66073799133301,False
Rand_Dir_Charge,128,2560.0,65.84630703926086,False
Rand_Dir_Legal_Hold,15,150.0,24.27063775062561,False
Rand_Turn,42,420.0,38.560296058654785,False
Rand_Turn_Legal,39,390.0,53.39372491836548,False
BFS_Gum,238,2640.0,66.73182725906372,False
BFS_Rand,77,770.0,51.68392491340637,False
BFS_Agress,96,1040.0,40.55677556991577,False
A_Star_Agress,98,4740.0,59.91341233253479,False
A_Star_Rand,86,900.0,41.524850606918335,False
Dijkstra_Rand,55,550.0,56.37304067611694,False
BFS_Mod,244,2600.0,652.2406930923462,True
Rand_Dir,38,420.0,54.53154635429382,False
Rand_Dir_Legal,37,370.0,51.431254148483276,False
Rand_Dir_Hold,30,300.0,36.06374430656433,False
Rand_Dir_Charge,128,1560.0,67.83581018447876,False
Rand_Dir_Legal_Hold,109,1370.0,56.84142732620239,False
Rand_Turn,65,650.0,47.073243856430054,False
Rand_Turn_Legal,21,210.0,42.186034202575684,False
BFS_Gum,232,2880.0,61.27378869056702,False
BFS_Rand,41,410.0,25.45877480506897,False
BFS_Agress,108,2440.0,54.61883997917175,False
A_Star_Agress,55,3630.0,33.52433395385742,False
A_Star_Rand,41,410.0,32.86812734603882,False
Dijkstra_Rand,58,620.0,47.83618521690369,False
BFS_Mod,244,2800.0,655.5483446121216,True
Rand_Dir,19,190.0,44.77970314025879,False
Rand_Dir_Legal,44,440.0,45.03511118888855,False
Rand_Dir_Hold,132,1400.0,61.02556276321411,False
Rand_Dir_Charge,91,1010.0,47.37564444541931,False
Rand_Dir_Legal_Hold,66,700.0,39.14651608467102,False
Rand_Turn,59,630.0,54.17545962333679,False
Rand_Turn_Legal,43,430.0,50.76492691040039,False
BFS_Gum,244,2800.0,76.32103037834167,True
BFS_Rand,77,770.0,44.63514161109924,False
BFS_Agress,113,2850.0,46.607872009277344,False
A_Star_Agress,142,3980.0,62.40134024620056,False
A_Star_Rand,106,1340.0,52.82866978645325,False
Dijkstra_Rand,47,470.0,47.100120067596436,False
BFS_Mod,202,2380.0,651.2391576766968,False
Rand_Dir,28,280.0,49.321120500564575,False
Rand_Dir_Legal,39,390.0,56.685524463653564,False
Rand_Dir_Hold,82,860.0,44.97526669502258,False
Rand_Dir_Charge,130,1380.0,76.76073670387268,False
Rand_Dir_Legal_Hold,120,1280.0,58.62194848060608,False
Rand_Turn,41,410.0,46.66316628456116,False
Rand_Turn_Legal,43,430.0,37.6032030582428,False
BFS_Gum,244,2600.0,67.34574627876282,True
BFS_Rand,107,1070.0,44.0579833984375,False
BFS_Agress,88,2000.0,47.11752796173096,False
A_Star_Rand,69,690.0,39.67952084541321,False
Dijkstra_Rand,68,920.0,56.15800499916077,False
BFS_Mod,225,3010.0,661.3070132732391,False
Rand_Dir,18,180.0,49.78281211853027,False
Rand_Dir_Legal,41,410.0,46.69933795928955,False
Rand_Dir_Hold,123,1230.0,53.615755796432495,False
Rand_Dir_Charge,163,2010.0,66.40808653831482,False
Rand_Dir_Legal_Hold,116,1440.0,62.83504295349121,False
Rand_Turn,69,730.0,60.46303415298462,False
Rand_Turn_Legal,34,340.0,47.780646562576294,False
BFS_Gum,215,2430.0,59.298083543777466,False
BFS_Rand,140,1520.0,74.23802518844604,False
A_Star_Agress,149,4050.0,63.521321296691895,False
A_Star_Rand,156,1640.0,62.499693632125854,False
Dijkstra_Rand,37,370.0,42.583441734313965,False
BFS_Mod,177,1810.0,879.4877126216888,False
Rand_Dir,36,360.0,46.12074589729309,False
Rand_Dir_Legal,37,370.0,38.978914976119995,False
Rand_Dir_Hold,82,860.0,64.28712177276611,False
Rand_Dir_Charge,107,1110.0,50.21443462371826,False
Rand_Dir_Legal_Hold,102,1060.0,57.69424343109131,False
Rand_Turn,60,600.0,54.86101984977722,False
Rand_Turn_Legal,42,460.0,50.88193869590759,False
BFS_Gum,129,1970.0,46.60950708389282,False
BFS_Rand,52,520.0,36.03065323829651,False
BFS_Agress,134,2500.0,61.51275038719177,False
A_Star_Agress,141,2770.0,58.283977031707764,False
A_Star_Rand,47,510.0,30.399057865142822,False
Dijkstra_Rand,34,340.0,37.9086492061615,False
BFS_Mod,239,2750.0,841.0240004062653,False
Rand_Dir,32,320.0,59.59675598144531,False
Rand_Dir_Legal,86,900.0,115.93569374084473,False
Rand_Dir_Hold,80,800.0,49.118141889572144,False
Rand_Dir_Charge,214,2900.0,75.28022837638855,False
Rand_Dir_Legal_Hold,89,930.0,48.13948678970337,False
Rand_Turn,39,390.0,50.702780961990356,False
Rand_Turn_Legal,101,1050.0,56.83021688461304,False
BFS_Gum,208,2500.0,61.64120292663574,False
BFS_Rand,92,920.0,44.323267698287964,False
BFS_Agress,119,4310.0,45.5894079208374,False
A_Star_Agress,50,2580.0,33.96734094619751,False
A_Star_Rand,92,920.0,56.005980491638184,False
Dijkstra_Rand,46,460.0,52.95019292831421,False
BFS_Mod,239,2750.0,688.3891127109528,False
Rand_Dir,30,300.0,48.12801814079285,False
Rand_Dir_Legal,30,300.0,72.81612038612366,False
Rand_Dir_Hold,104,1080.0,51.958035945892334,False
Rand_Dir_Charge,107,1110.0,41.023650884628296,False
Rand_Dir_Legal_Hold,101,1250.0,59.610567569732666,False
Rand_Turn,65,690.0,62.86643099784851,False
Rand_Turn_Legal,51,510.0,44.96356534957886,False
BFS_Gum,193,2010.0,53.66876006126404,False
BFS_Rand,116,1160.0,61.5845103263855,False
BFS_Agress,148,3240.0,73.26827049255371,False
A_Star_Agress,131,3070.0,65.52905559539795,False
A_Star_Rand,98,1020.0,41.8088219165802,False
Dijkstra_Rand,43,430.0,38.02967834472656,False
BFS_Mod,241,3970.0,671.3168740272522,False
Rand_Dir,46,460.0,46.81838774681091,False
Rand_Dir_Legal,32,320.0,48.40188646316528,False
Rand_Dir_Hold,131,1590.0,69.4896936416626,False
Rand_Dir_Charge,121,1390.0,69.40430784225464,False
Rand_Dir_Legal_Hold,82,820.0,53.101046323776245,False
Rand_Turn,44,480.0,60.22849702835083,False
Rand_Turn_Legal,62,620.0,54.68318438529968,False
BFS_Gum,155,1590.0,44.50849461555481,False
BFS_Rand,65,890.0,48.34214544296265,False
BFS_Agress,59,1470.0,39.054654359817505,False
A_Star_Agress,108,4640.0,58.142418384552,False
A_Star_Rand,119,2630.0,68.87355041503906,False
Dijkstra_Rand,68,920.0,54.210946559906006,False
BFS_Mod,237,2730.0,728.025488615036,False
Rand_Dir,35,350.0,77.50792694091797,False
Rand_Dir_Legal,29,290.0,48.006070137023926,False
Rand_Dir_Hold,90,940.0,56.42789030075073,False
Rand_Dir_Charge,83,830.0,34.540748596191406,False
Rand_Dir_Legal_Hold,53,530.0,33.763264656066895,False
Rand_Turn,54,780.0,45.8933846950531,False
Rand_Turn_Legal,34,340.0,44.58912229537964,False
BFS_Gum,218,2540.0,64.3172116279602,False
BFS_Rand,135,1430.0,61.03284573554993,False
BFS_Agress,117,3290.0,50.47859191894531,False
A_Star_Agress,125,3610.0,72.41679286956787,False
A_Star_Rand,125,1490.0,56.12560844421387,False
Dijkstra_Rand,71,710.0,53.39497756958008,False
BFS_Mod,244,2800.0,838.8113746643066,True
Rand_Dir,45,690.0,54.803505659103394,False
Rand_Dir_Legal,16,160.0,40.55455660820007,False
Rand_Dir_Hold,93,1170.0,43.810991525650024,False
Rand_Dir_Charge,165,2170.0,63.51661705970764,False
Rand_Dir_Legal_Hold,104,1280.0,55.78908443450928,False
Rand_Turn,84,1080.0,67.46264886856079,False
Rand_Turn_Legal,83,870.0,55.126380443573,False
BFS_Gum,138,1420.0,46.97140836715698,False
BFS_Rand,103,1070.0,53.1457576751709,False
BFS_Agress,115,3910.0,59.306604862213135,False
A_Star_Agress,91,1630.0,46.85328555107117,False
A_Star_Rand,101,1010.0,55.71222686767578,False
Dijkstra_Rand,110,1780.0,87.56111764907837,False
BFS_Mod,244,2600.0,666.8864271640778,True
Rand_Dir,32,320.0,46.81460452079773,False
Rand_Dir_Legal,35,350.0,59.90668964385986,False
Rand_Dir_Hold,120,1280.0,67.31245684623718,False
Rand_Dir_Charge,177,2490.0,96.6103081703186,False
Rand_Dir_Legal_Hold,170,1780.0,75.24782752990723,False
Rand_Turn,58,580.0,51.995362520217896,False
Rand_Turn_Legal,73,770.0,61.54198360443115,False
BFS_Gum,244,2600.0,67.67850017547607,True
BFS_Rand,51,510.0,29.773167610168457,False
BFS_Agress,82,7340.0,47.919137477874756,False
A_Star_Agress,83,7750.0,43.75776672363281,False
A_Star_Rand,95,950.0,51.724408864974976,False
Dijkstra_Rand,50,500.0,50.94335865974426,False
BFS_Mod,73,730.0,665.2919268608093,False
Rand_Dir,40,400.0,52.931461572647095,False
Rand_Dir_Legal,31,310.0,49.04216694831848,False
Rand_Dir_Hold,91,1790.0,61.719457387924194,False
Rand_Dir_Charge,222,2540.0,88.8981442451477,False
Rand_Dir_Legal_Hold,85,850.0,41.77476644515991,False
Rand_Turn,43,430.0,56.327656745910645,False
Rand_Turn_Legal,89,890.0,56.93927073478699,False
BFS_Gum,244,2600.0,74.94057059288025,True
BFS_Rand,167,1750.0,76.25975751876831,False
BFS_Agress,115,4510.0,48.039952516555786,False
A_Star_Agress,116,8320.0,60.334240436553955,False
A_Star_Rand,40,400.0,40.19558620452881,False
Dijkstra_Rand,47,510.0,55.961132764816284,False
BFS_Mod,226,2980.0,690.7985155582428,False
Rand_Dir,41,410.0,50.75803351402283,False
Rand_Dir_Legal,64,680.0,61.32111144065857,False
Rand_Dir_Hold,98,1060.0,57.86356472969055,False
Rand_Dir_Charge,82,900.0,38.59934687614441,False
Rand_Dir_Legal_Hold,98,1020.0,48.69579315185547,False
Rand_Turn,39,390.0,39.20639109611511,False
Rand_Turn_Legal,31,310.0,42.30318593978882,False
BFS_Gum,134,1420.0,54.42259693145752,False
BFS_Rand,99,1230.0,41.5754771232605,False
BFS_Agress,168,2940.0,69.6624186038971,False
A_Star_Agress,134,5900.0,70.83178377151489,False
A_Star_Rand,172,1840.0,77.50546383857727,False
Dijkstra_Rand,33,330.0,39.418761253356934,False
BFS_Mod,244,2600.0,841.9665451049805,True
Rand_Dir,45,450.0,59.54181432723999,False
Rand_Dir_Legal,29,290.0,39.8877911567688,False
Rand_Dir_Hold,95,1190.0,65.88055372238159,False
Rand_Dir_Charge,145,1530.0,58.23682928085327,False
Rand_Dir_Legal_Hold,96,1600.0,49.37124967575073,False
Rand_Turn,62,620.0,47.72345018386841,False
Rand_Turn_Legal,64,640.0,64.80419206619263,False
BFS_Gum,144,1520.0,51.291415214538574,False
BFS_Rand,95,950.0,36.51492261886597,False
BFS_Agress,109,4810.0,46.954434394836426,False
A_Star_Agress,116,3620.0,60.14337420463562,False
A_Star_Rand,86,860.0,38.56634879112244,False
Dijkstra_Rand,44,440.0,34.37363243103027,False
BFS_Mod,225,3010.0,656.4522454738617,False
Rand_Dir,23,230.0,46.40472364425659,False
Rand_Dir_Legal,40,400.0,49.406649351119995,False
Rand_Dir_Hold,129,1570.0,70.00844669342041,False
Rand_Dir_Charge,219,2650.0,100.49719500541687,False
Rand_Dir_Legal_Hold,141,1490.0,58.11910700798035,False
Rand_Turn,83,870.0,58.97963619232178,False
Rand_Turn_Legal,79,830.0,55.26614165306091,False
BFS_Gum,244,4100.0,71.53365993499756,True
BFS_Rand,135,1690.0,61.09016537666321,False
BFS_Agress,143,5990.0,66.55065941810608,False
A_Star_Agress,133,3490.0,61.42340087890625,False
A_Star_Rand,65,650.0,34.48945212364197,False
Dijkstra_Rand,76,800.0,52.931936264038086,False
BFS_Mod,205,2410.0,680.3285105228424,False
Rand_Dir,28,280.0,50.33034706115723,False
Rand_Dir_Legal,26,260.0,46.99729919433594,False
Rand_Dir_Hold,77,770.0,34.86384558677673,False
Rand_Dir_Charge,157,1890.0,75.62751579284668,False
Rand_Dir_Legal_Hold,119,1470.0,64.66034460067749,False
Rand_Turn,39,430.0,45.937878370285034,False
Rand_Turn_Legal,45,490.0,53.82565498352051,False
BFS_Gum,244,2800.0,59.384313106536865,True
BFS_Rand,131,1590.0,63.18848443031311,False
BFS_Agress,123,7990.0,58.31653189659119,False
A_Star_Agress,135,4710.0,65.25716423988342,False
A_Star_Rand,163,1810.0,61.21869468688965,False
Dijkstra_Rand,48,480.0,48.158562660217285,False
BFS_Mod,211,3670.0,786.7332689762115,False
Rand_Dir,28,280.0,48.660006284713745,False
Rand_Dir_Legal,25,250.0,50.66256856918335,False
Rand_Dir_Hold,122,1460.0,65.13714814186096,False
Rand_Dir_Charge,103,1070.0,42.98537015914917,False
Rand_Dir_Legal_Hold,83,870.0,47.6555712223053,False
Rand_Turn,76,1000.0,56.60850238800049,False
Rand_Turn_Legal,44,480.0,50.25787687301636,False
BFS_Gum,64,640.0,28.321295738220215,False
BFS_Rand,129,1370.0,64.66084742546082,False
BFS_Agress,119,3550.0,52.85648822784424,False
A_Star_Agress,152,5880.0,74.01903080940247,False
A_Star_Rand,115,1150.0,53.656601667404175,False
Dijkstra_Rand,55,550.0,45.82068085670471,False
BFS_Mod,243,2790.0,691.196266412735,False
